Ngram,Count,KneserNey_Prob
"जीत हासिल की है",345,0.27312369078007587
"पाई थी । </s>",345,0.9999943746294372
"<s> इस तस्वीर में",345,0.5646515573984899
"अमेरिका के राष्ट्रपति डोनाल्ड",345,0.6495420140658363
"पूरी तरह से तैयार",345,0.08530376946111014
"जारी कर दी गई",345,0.26231270971950427
"के पहले सप्ताह में",345,0.8182014488363536
"की तैयारी की जा",345,0.5281150865345118
"पर विचार कर रही",345,0.4164180687831751
"से होती है ।",345,0.732310201854259
"कंपनी की ओर से",345,0.9995758980435946
"<s> मुख्यमंत्री शिवराज सिंह",345,0.999999760269855
"की कमी नहीं है",345,0.633038898583646
"को बधाई दी ।",345,0.520052629061371
"<s> पुलिस ने दोनों",345,0.030557696671444406
"बन गया है .",345,0.1831852153921046
"मामले सामने आ रहे",345,0.4677320667738339
"विरोध किया है ।",345,0.8154304348286902
"कर लिया है और",345,0.0484326053956123
"हिस्सा लेंगे । </s>",345,0.9999678513198947
"चयन किया गया है",344,0.5725733724791093
"लाया जाएगा । </s>",344,0.9999843801187516
"लिए जाएंगे । </s>",344,0.9999814330010047
"सिविल सर्जन डॉ .",344,0.999999750359103
"लग गया है ।",344,0.8480129149886211
"एक - दूसरे पर",344,0.08845009260474389
"दिखाई दी । </s>",344,0.9999967969957798
"पुलिस अधिकारी ने बताया",344,0.6784304859932273
"भी करेंगे । </s>",344,0.9999709965705473
"पूरे मामले की जांच",344,0.6381915498803025
"द्वारा की जा रही",344,0.9994455986966332
"निर्धारित की गई है",344,0.7311352039332737
"को तैनात किया गया",344,0.7289750361723276
"गांव के लोगों ने",344,0.38782027642317635
"है कि जल्द ही",344,0.8085770996222706
"कदम उठाया है ।",344,0.7934437476462063
"संक्रमित हो चुके हैं",344,0.9996977107789358
"सभा को संबोधित करते",344,0.5671594935998855
"से बढ़ रहा है",344,0.9998704445620766
"तक पहुंचाने के लिए",344,0.9999244252828154
"इस योजना का लाभ",344,0.7124298358727482
"भी कहते हैं ।",344,0.6573579261130932
"के पास बिक्री के",344,0.9999966437568112
"पास बिक्री के लिए",344,0.9997378975427246
"कोविड - 19 संक्रमण",343,0.032493620741410746
"पूरी की । </s>",343,0.999995289042418
"अपनी टीम के साथ",343,0.7858115266404285
"की सलाह दी गई",343,0.16955362593080645
"भारतीय कप्तान विराट कोहली",343,0.9999997308195542
"को सूचना मिली कि",343,0.5073616648554523
"लोक निर्माण विभाग के",343,0.43437040984462677
"बनाए जाएंगे । </s>",343,0.9999813788698122
"ने गिरफ्तार किया है",343,0.6560092596605495
"पूरी तरह से बंद",343,0.08468073750841583
"<s> सरकार की ओर",343,0.501437020579111
"तहरीर के आधार पर",343,0.9999744238769926
"में आयोजित की गई",343,0.5772130117020545
"ने बताया कि मामले",343,0.007314033743116195
"के खिलाफ जमकर नारेबाजी",343,0.9366407466090734
"<s> वित्त मंत्री ने",343,0.39966144529019354
"फैलने से रोकने के",343,0.9058021610950947
"शुरू कर सकते हैं",343,0.9359750629117144
"उपलब्ध होगा । </s>",343,0.9999781116309333
"इस बारे में बात",343,0.11418942544958278
"अस्पताल में भर्ती करवाया",343,0.06126760296260223
"से मुलाकात की और",343,0.16888013883248207
"करने लगे हैं ।",343,0.8061412206288662
"किए जाने की मांग",343,0.21651477971128635
"दिखाई है । </s>",343,0.9999874837086986
"आधार पर पुलिस ने",343,0.9989883884212504
"<s> बैठक के बाद",343,0.46350678039635024
"की वजह से ही",342,0.03864916064032458
"जा रहे हैं कि",342,0.027971720581111376
"मृत्यु हो गई ।",342,0.5611252651545486
"भी की गई ।",342,0.4587466901981719
"जाहिर की है ।",342,0.7293649006826962
"का नाम रोशन किया",342,0.6194400699467462
"का विरोध किया ।",342,0.30637930846713046
"साबित हो रही है",342,0.8868157944329865
"कर रहे है .",342,0.2018895460140254
"पर बात करते हुए",342,0.893605738973296
"बारे में जानकारी ली",342,0.12510599602869163
"ही थे । </s>",342,0.9999940507974874
"चुनाव लड़ रहे हैं",342,0.9436952013088156
"जमा करने के लिए",342,0.7530464932928744
"पीएम ने कहा कि",342,0.9358168304549658
"सरकार बनने के बाद",342,0.999102444411108
